id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
6586,01CT,heliport,Berlin Fairgrounds Heliport,41.62730026245117,-72.72750092,60,NA,US,US-CT,Berlin,no,01CT,,01CT,,,
6604,01MA,heliport,Compaq Andover Heliport,42.625099182128906,-71.18009949,140,NA,US,US-MA,Andover,no,01MA,,01MA,,,
6606,01ME,seaplane_base,Saint Peter's Seaplane Base,46.778900146484375,-68.50029755,608,NA,US,US-ME,Portage Lake,no,01ME,,01ME,,,
6613,01NH,small_airport,Moore Airfield,43.6445,-72.086998,835,NA,US,US-NH,Canaan,no,01NH,,01NH,,,Enfield
6645,02CT,heliport,Strangers Point Heliport,41.91960144042969,-72.44450378,540,NA,US,US-CT,Ellington,no,02CT,,02CT,,,
6660,02MA,heliport,Cuttyhunk Heliport,41.419601,-70.927002,9,NA,US,US-MA,Cuttyhunk,no,02MA,,02MA,,,
6661,02ME,small_airport,Nadeau's Airfield,43.537467,-70.930685,700,NA,US,US-ME,Acton,no,02ME,,02ME,,,"Mellion Airport, Old Acton Airfield"
6669,02NH,seaplane_base,Iroquois Landing Seaplane Base,44.657100677490234,-71.21910095,1180,NA,US,US-NH,Dummer,no,02NH,,02NH,,,
6716,03M,seaplane_base,Lakeside Lodge and Marina Seaplane Base,44.3209,-69.889503,165,NA,US,US-ME,East Winthrop,no,03M,,03M,,,
6717,03MA,small_airport,Hadley Airport,42.393431,-72.551553,150,NA,US,US-MA,Hadley,no,03MA,,03MA,,,
6719,03ME,small_airport,Maple Ridge Airport,44.084251,-70.626905,556,NA,US,US-ME,Harrison,no,03ME,,03ME,,,
6729,03NH,heliport,Lorden Heliport,42.815399169921875,-71.12439728,400,NA,US,US-NH,Milford,no,03NH,,03NH,,,
6758,04CT,heliport,Shingle Mill Heliport,41.75510025024414,-73.05239868,880,NA,US,US-CT,Harwinton,no,04CT,,04CT,,,
6773,04MA,small_airport,Goddard Field,42.810908,-71.140959,200,NA,US,US-MA,Haverhill,no,04MA,,04MA,,,
6775,04ME,small_airport,Beech Hill Airport,44.66669845581055,-69.89389801,625,NA,US,US-ME,Mercer,no,04ME,,04ME,,,
6801,04VT,small_airport,Lightning Bolt Field Airport,44.40110016,-72.26360321,2156,NA,US,US-VT,Cabot,no,04VT,,04VT,,,
6810,05B,seaplane_base,Van Buren Seaplane Base,47.158901,-67.931999,440,NA,US,US-ME,Van Buren,no,,,05B,,,
6814,05CT,heliport,O And G Heliport,41.77370071,-73.11620331,600,NA,US,US-CT,Torrington,no,05CT,,05CT,,,
6831,05MA,heliport,Bentley Heliport,42.691200256347656,-70.91230011,80,NA,US,US-MA,Ipswich,no,05MA,,05MA,,,
6833,05ME,small_airport,Drisko Airport,44.65700149536133,-67.55919647,70,NA,US,US-ME,Jonesboro,no,05ME,,05ME,,,
6838,05NH,heliport,Stumpfield Heliport,42.92390060424805,-70.95140076,200,NA,US,US-NH,Kensington,no,05NH,,05NH,,,
6856,05VT,heliport,Port of Highgate Springs Heliport,45.013301849365234,-73.08670044,68,NA,US,US-VT,Highgate Springs,no,05VT,,05VT,,,
6864,06B,seaplane_base,Lucky Landing Marina and Seaplane Base,44.907001,-68.805,115,NA,US,US-ME,Glenburn,no,,,06B,,https://en.wikipedia.org/wiki/Lucky_Landing_Marina_and_Seaplane_Base,
6883,06MA,heliport,The Barn Heliport,42.69060134887695,-71.60900116,210,NA,US,US-MA,Pepperell,no,06MA,,06MA,,,
322276,06ME,heliport,Barker Heliport,44.415247,-70.844275,649,NA,US,US-ME,Bethel,no,06ME,,06ME,,,
6893,06NH,small_airport,Cole Farm Airport,42.92839813232422,-70.97309875,160,NA,US,US-NH,Kensington,no,06NH,,06NH,,,
6918,07B,small_airport,Blue Hill Airport,44.448001861572266,-68.56970215,360,NA,US,US-ME,Blue Hill,no,07B,,07B,,,
6922,07CT,closed,TNT Heliport,41.4529,-72.249603,430,NA,US,US-CT,Salem,no,,,,,,07CT
6937,07MA,heliport,West Pond Heliport,41.91699981689453,-70.70950317,149,NA,US,US-MA,Plymouth,no,07MA,,07MA,,,
6939,07ME,heliport,Westbrook Heliport,43.73830032348633,-70.33920288,250,NA,US,US-ME,Westbrook,no,07ME,,07ME,,,
6946,07NH,seaplane_base,Diving Rock Seaplane Base,43.17559814453125,-72.06390381,1404,NA,US,US-NH,Washington,no,07NH,,07NH,,,
6959,07VT,small_airport,Meadow STOLport,44.447200775146484,-72.91470337,801,NA,US,US-VT,Jericho,no,07VT,,07VT,,,
6966,08B,small_airport,Merrymeeting Field,44,-69.88710022,65,NA,US,US-ME,Bowdoinham,no,08B,,08B,,,
6970,08CT,seaplane_base,Seavair's Landing Seaplane Base,41.895999908447266,-73.0931015,881,NA,US,US-CT,Winsted,no,08CT,,08CT,,,
6986,08MA,small_airport,Wormid Airport,42.29399871826172,-71.49620056,360,NA,US,US-MA,Southborough,no,08MA,,08MA,,,
6988,08ME,small_airport,Lindbergh Airport,44.81539,-70.34851,554,NA,US,US-ME,Avon,no,08ME,,08ME,,,"10M, Raymond, Phillips"
6998,08NH,heliport,Memorial Hospital Heliport,44.06129837,-71.13580322,574,NA,US,US-NH,North Conway,no,08NH,,08NH,,,
7006,08R,small_airport,Richmond Airport,41.489498,-71.620598,130,NA,US,US-RI,West Kingston,no,,,08R,,https://en.wikipedia.org/wiki/Richmond_Airport_(Rhode_Island),RI04
7037,09MA,small_airport,Kallander Field,42.304298400878906,-71.50589752,403,NA,US,US-MA,Southborough,no,09MA,,09MA,,,
7038,09ME,small_airport,Perrotti Skyranch Airfield,43.34080123901367,-70.85469818,260,NA,US,US-ME,Berwick,no,09ME,,09ME,,,
7099,0B2,small_airport,Brewer Airport,44.76369857788086,-68.76779938,124,NA,US,US-ME,Brewer,no,0B2,,0B2,,,
7100,0B7,small_airport,Warren-Sugarbush Airport,44.117724,-72.826867,1470,NA,US,US-VT,Warren,no,K0B7,,0B7,,https://en.wikipedia.org/wiki/Warren-Sugarbush_Airport,
7147,0CT0,heliport,Sharon Hospital Heliport,41.881232,-73.480699,640,NA,US,US-CT,Sharon,no,0CT0,,0CT0,,,
7148,0CT1,heliport,Bristol-Myers Squibb Company Heliport,41.484798431396484,-72.7562027,350,NA,US,US-CT,Wallingford,no,0CT1,,0CT1,,,
7149,0CT2,heliport,Windham Hospital Heliport,41.71699905395508,-72.22589874,330,NA,US,US-CT,Willimantic,no,0CT2,,0CT2,,,
7150,0CT3,heliport,N B G H Heliport,41.661598205566406,-72.78790283,431,NA,US,US-CT,New Britain,no,0CT3,,0CT3,,,
7151,0CT4,heliport,Burke Heliport,41.50619888305664,-72.93979645,400,NA,US,US-CT,Prospect,no,0CT4,,0CT4,,,
7152,0CT5,heliport,St Francis Hospital Heliport,41.77450180053711,-72.6989975,184,NA,US,US-CT,Hartford,no,0CT5,,0CT5,,,
7153,0CT6,heliport,Middletown Heliport,41.59680176,-72.70449829,113,NA,US,US-CT,Middletown,no,0CT6,,0CT6,,,
7154,0CT7,heliport,Bridgeport Hospital Heliport,41.188408,-73.1667,80,NA,US,US-CT,Bridgeport,no,0CT7,,0CT7,,,
7155,0CT8,heliport,Danbury Hospital Heliport,41.405297,-73.445165,510,NA,US,US-CT,Danbury,no,0CT8,,0CT8,,,
7156,0CT9,heliport,Hartford Hospital Heliport,41.75450134277344,-72.67870331,211,NA,US,US-CT,Hartford,no,0CT9,,0CT9,,,
7302,0MA1,heliport,Massachusetts General Hospital Heliport,42.363656,-71.069142,214,NA,US,US-MA,Boston,no,0MA1,,0MA1,,,
7303,0MA2,heliport,Healthalliance Hospital-Leominster Heliport,42.54090118408203,-71.76280212,450,NA,US,US-MA,Leominster,no,0MA2,,0MA2,,,
7304,0MA3,heliport,Reh Heliport,41.786224,-71.231437,100,NA,US,US-MA,Rehoboth,no,0MA3,,0MA3,,,
7305,0MA4,heliport,Boston Medical Center Hospital Heliport,42.333804,-71.071352,19,NA,US,US-MA,Boston,no,0MA4,,0MA4,,,
7306,0MA5,heliport,Brockton Usar Center Heliport,42.05590057373047,-71.05590057,85,NA,US,US-MA,Brockton,no,0MA5,,0MA5,,,
7307,0MA6,heliport,Wbz Heliport,42.36510086,-71.13259888,9,NA,US,US-MA,Boston,no,0MA6,,0MA6,,,
7308,0MA8,closed,Textron/Everett Heliport,42.404496,-71.070602,40,NA,US,US-MA,Everett,no,,,,,,0MA8
7309,0MA9,heliport,Lleia Kyle O'Meara Heliport,42.50310134887695,-71.90840149,1230,NA,US,US-MA,Westminster,no,0MA9,,0MA9,,,
45455,0ME4,small_airport,Peasley Field,44.742469,-68.474403,271,NA,US,US-ME,Otis,no,0ME4,,0ME4,,,
345496,0ME7,seaplane_base,Sebago Lake Basin Seaplane Base,43.839716,-70.462016,266,NA,US,US-ME,North Windham,no,0ME7,,0ME7,,,
324652,0NH7,heliport,Leinsing Heliport,43.151831,-70.846902,10,NA,US,US-NH,Dover,no,0NH7,,0NH7,,,2ME7
7671,10MA,seaplane_base,Beaver Lake Seaplane Base,42.26259994506836,-72.30699921,384,NA,US,US-MA,Ware,no,10MA,,10MA,,,
328986,10ME,heliport,Penobscot Valley Hospital Heliport,45.348713,-68.516636,368,NA,US,US-ME,Lincoln,no,10ME,,10ME,,,
7681,10NH,heliport,Clark Heliport,42.87409973144531,-71.17970276,320,NA,US,US-NH,Hampstead,no,10NH,,10NH,,,
7722,11MA,small_airport,Bulljump Airport,41.80730056762695,-70.75839996,60,NA,US,US-MA,Wareham,no,11MA,,11MA,,,
7727,11N,small_airport,Candlelight Farms Airport,41.566799,-73.466202,675,NA,US,US-CT,New Milford,no,11N,,11N,,https://en.wikipedia.org/wiki/Candlelight_Farms_Airport,
7773,12MA,heliport,Mellen Street Heliport,42.20709991455078,-71.44270325,275,NA,US,US-MA,Holliston,no,12MA,,12MA,,,
7775,12ME,small_airport,Ridgeview Airport,44.32229995727539,-69.20729828,240,NA,US,US-ME,Searsmont,no,12ME,,12ME,,,
45523,12NH,small_airport,Gile Pond Airport,43.495278,-71.654444,485,NA,US,US-NH,Sanbornton,no,12NH,,12NH,,,
7830,13MA,closed,Metropolitan Airport,42.223301,-72.311401,418,NA,US,US-MA,Palmer,no,,,,,https://en.wikipedia.org/wiki/Metropolitan_Airport,"13MA, PMX, PMX"
7831,13ME,small_airport,Socatean Bay Airport,45.77640151977539,-69.80930328,1179,NA,US,US-ME,Rockwood,no,13ME,,13ME,,,
346084,13NH,heliport,Coffin Brook Landing Heliport,43.423889,-71.248722,705,NA,US,US-NH,Alton,no,13NH,,13NH,,,
7874,14CT,heliport,Mashantucket Pequot Tribal Nation Heliport,41.484699,-71.9729,124,NA,US,US-CT,Mashantucket,no,14CT,,14CT,,,
7891,14MA,closed,Vergnani Heliport,42.049801,-72.6493,180,NA,US,US-MA,Agawam,no,,,,,,14MA
10266,14ME,small_airport,Ring Hill Airport,44.79125,-69.071479,340,NA,US,US-ME,Carmel,no,14ME,,14ME,,https://en.wikipedia.org/wiki/Ring_Hill_Airport,Formerly 38B
7901,14NH,heliport,Cheshire Medical Center Heliport,42.94889831542969,-72.28970337,481,NA,US,US-NH,Keene,no,14NH,,14NH,,,
7946,15MA,small_airport,Canapitsit Airport,41.42251,-70.909295,10,NA,US,US-MA,Gosnold,no,15MA,,15MA,,,
7947,15ME,small_airport,Eagle Field,43.81529998779297,-70.22920227,150,NA,US,US-ME,North Yarmouth,no,15ME,,15ME,,,
7955,15NH,heliport,Nashua Technology Park Heliport,42.708333,-71.458333,235,NA,US,US-NH,Nashua,no,15NH,,15NH,,,Hp Spit Brook Heliport
7999,16MA,heliport,Lawrence General Hospital Heliport,42.709800720214844,-71.15059662,60,NA,US,US-MA,Lawrence,no,16MA,,16MA,,,
329353,16ME,heliport,Presque Isle Heliport,46.675919,-67.998981,631,NA,US,US-ME,Presque Isle,no,16ME,,16ME,,,
8007,16NH,seaplane_base,Bossey's Seaplane Base,43.60419845581055,-71.51249695,624,NA,US,US-NH,Meredith,no,16NH,,16NH,,,
8048,17MA,heliport,Long Hill Heliport,42.504798889160156,-71.77839661,630,NA,US,US-MA,Leominster,no,17MA,,17MA,,,
45445,17ME,small_airport,Bresett's Mountainside Airport,47.201377,-67.992432,590,NA,US,US-ME,Van Buren,no,17ME,,17ME,,,
8056,17NH,heliport,Pomroy Heliport,42.82389831542969,-71.36499786,254,NA,US,US-NH,Londonderry,no,17NH,,17NH,,,
8101,18MA,heliport,Holy Family Hospital Heliport,42.72779846191406,-71.16829681,202,NA,US,US-MA,Methuen,no,18MA,,18MA,,,
45451,18ME,small_airport,Ruby Airport,43.893597,-69.495406,216,NA,US,US-ME,Bristol,no,18ME,,18ME,,,
345590,18NH,heliport,Catholic Medical Center Heliport,42.99161,-71.474234,252,NA,US,US-NH,Manchester,no,18NH,,18NH,,,
324481,18VT,heliport,Springfield Hospital Heliport,43.298465,-72.494588,589,NA,US,US-VT,Springfield,no,18VT,,18VT,,,
8145,19MA,heliport,Waine Heliport,41.285099029541016,-70.14969635,80,NA,US,US-MA,Nantucket,no,19MA,,19MA,,,
8151,19NH,heliport,Lorden II Heliport,42.978194,-71.693806,700,NA,US,US-NH,New Boston,no,19NH,,19NH,,,
505952,19VT,heliport,Monsalvat Farm Holdings LLC Heliport,43.756672,-72.613083,1496,NA,US,US-VT,Barnard,no,19VT,,19VT,,,
8214,1B3,closed,Fair Haven Municipal Airport,43.615299,-73.274597,370,NA,US,US-VT,Fair Haven,no,,,,,,1B3
8215,1B5,small_airport,Franconia Airport,44.195611,-71.751023,970,NA,US,US-NH,Franconia,no,,,1B5,,https://en.wikipedia.org/wiki/Franconia_Airport,
8255,1CT0,closed,Norden Systems Heliport,41.112461,-73.38762,60,NA,US,US-CT,Norwalk,no,,,,,,1CT0
8256,1CT2,heliport,Yale New Haven Hospital Heliport,41.30379867553711,-72.93579865,219,NA,US,US-CT,New Haven,no,1CT2,,1CT2,,,
8257,1CT3,heliport,St Mary's Heliport,41.55337,-73.03763,300,NA,US,US-CT,Waterbury,no,1CT3,,1CT3,,,
8429,1M8,small_airport,Myricks Airport,41.8391,-71.026497,71,NA,US,US-MA,Berkley,no,1M8,,1M8,,https://en.wikipedia.org/wiki/Myricks_Airport,
8430,1MA0,heliport,Beth Israel Deaconess Hospital Plymouth Heliport,41.940135,-70.6472,122,NA,US,US-MA,Plymouth,no,1MA0,,1MA0,,,Jordan Hospital Heliport
8431,1MA1,heliport,Deaconess Nashoba Hospital Heliport,42.576499938964844,-71.5739975,308,NA,US,US-MA,Ayer,no,1MA1,,1MA1,,,
8432,1MA2,heliport,UMASS Memorial Medical Center-Univ Campus Heliport,42.27500153,-71.76000214,417,NA,US,US-MA,Worcester,no,1MA2,,1MA2,,,
8433,1MA4,heliport,Wang Heliport,42.60929870605469,-71.32170105,104,NA,US,US-MA,Lowell,no,1MA4,,1MA4,,,
8434,1MA5,small_airport,Unknown Field,42.27899932861328,-71.54779816,432,NA,US,US-MA,Southborough,no,1MA5,,1MA5,,,
8435,1MA6,heliport,Micron Heliport,42.067901611328125,-72.74449921,245,NA,US,US-MA,Southwick,no,1MA6,,1MA6,,,
8436,1MA7,heliport,Long Hill Orchard Heliport,42.47340012,-70.97889709,120,NA,US,US-MA,West Newbury,no,1MA7,,1MA7,,,
8437,1MA8,heliport,Horizon Hill Heliport,42.419656,-71.309323,336,NA,US,US-MA,Lincoln,no,1MA8,,1MA8,,,
8438,1MA9,heliport,Morton Hospital Heliport,41.90589904785156,-71.09420013,50,NA,US,US-MA,Taunton,no,1MA9,,1MA9,,,
8448,1ME,seaplane_base,Chesuncook Lake House Seaplane Base,46.06090164,-69.40940094,942,NA,US,US-ME,Chesuncook,no,1ME,,1ME,,,
8449,1ME1,heliport,Victor Heliport,44.41059875488281,-69.00920105,180,NA,US,US-ME,Belfast,no,1ME1,,1ME1,,,
329077,1ME2,heliport,Maine General Medical Center-Waterville Heliport,44.566216,-69.64785,112,NA,US,US-ME,Waterville,no,1ME2,,1ME2,,,
8612,1P1,small_airport,Plymouth Municipal Airport,43.778299,-71.753919,505,NA,US,US-NH,Plymouth,no,1P1,,1P1,,https://en.wikipedia.org/wiki/Plymouth_Municipal_Airport_(New_Hampshire),
345774,1VT8,small_airport,Mortimer Brown Landing,43.665221,-73.166263,900,NA,US,US-VT,Castleton,no,1VT8,,1VT8,,,
8782,20CT,closed,Global Development Facility Heliport,41.342318,-72.093025,17,NA,US,US-CT,New London,no,,,,,,20CT
8797,20MA,heliport,WCVB-TV Heliport,42.304154,-71.227058,157,NA,US,US-MA,Needham,no,20MA,,20MA,,,
45447,20ME,heliport,Jerry Douglass Heliport,44.058333,-70.098611,252,NA,US,US-ME,Lisbon,no,20ME,,20ME,,,
8842,21M,seaplane_base,Currier's Seaplane Base,45.462501525878906,-69.61949921,1028,NA,US,US-ME,Greenville Junction,no,21M,,21M,,,
8843,21MA,heliport,Advance Materials Corp Heliport,42.45539855957031,-73.20230103,1000,NA,US,US-MA,Pittsfield,no,21MA,,21MA,,,
8852,21NH,small_airport,Propwash Airport,42.916900634765625,-70.93530273,190,NA,US,US-NH,Kensington,no,21NH,,21NH,,,
8896,22MA,heliport,Poole's Heliport,42.636199951171875,-70.61869812,45,NA,US,US-MA,Rockport,no,22MA,,22MA,,,
331479,22ME,heliport,Bar Harbor Heliport,44.381672,-68.203942,35,NA,US,US-ME,Bar Harbor,no,22ME,,22ME,,,
325322,22VT,heliport,Northeastern Vermont Regional Hospital Heliport,44.446359,-72.010503,766,NA,US,US-VT,Johnsbury,no,22VT,,22VT,,,
8935,23CT,heliport,Blanchette Heliport,41.78590012,-72.9312973,500,NA,US,US-CT,Burlington,no,23CT,,23CT,,,
8951,23MA,heliport,Westford Regency Heliport,42.56309891,-71.43139648,255,NA,US,US-MA,Westford,no,23MA,,23MA,,,
8953,23ME,closed,Dyer's Field,44.526402,-70.663597,650,NA,US,US-ME,Rumford,no,,,,,,23ME
8962,23NH,small_airport,Windswept Airport,43.13029861,-72.01499939,1289,NA,US,US-NH,Windsor,no,23NH,,23NH,,,
8978,23VT,small_airport,North Windham Airport,43.221500396728516,-72.71289825,1750,NA,US,US-VT,Londonderry,no,23VT,,23VT,,,
45341,24CT,small_airport,Bee Field,41.582234,-71.968226,280,NA,US,US-CT,Jewett City,no,24CT,,24CT,,,
9009,24MA,heliport,Barre-Bassett Heliport,42.43590164,-72.09670258,900,NA,US,US-MA,Barre,no,24MA,,24MA,,,
9011,24ME,small_airport,Slip Knot Landing Airport,43.822200775146484,-70.44280243,310,NA,US,US-ME,Windham,no,24ME,,24ME,,,
42767,24NH,heliport,Wicks Heliport,42.943611,-72.484444,800,NA,US,US-NH,Westmoreland,no,24NH,,24NH,,,Bountiful Farm
9061,25MA,heliport,High School Heliport,42.20560073852539,-71.44139862,265,NA,US,US-MA,Holliston,no,25MA,,25MA,,,
45525,25NH,heliport,Phantom Three Heliport,43.317111,-72.389722,410,NA,US,US-NH,Charlestown,no,25NH,,25NH,,,
9109,26MA,small_airport,Pepperell Airport,42.69620132446289,-71.55010223,176,NA,US,US-MA,Pepperell,no,26MA,,26MA,,,
45526,26NH,heliport,Phantom Two Heliport,43.667833,-72.202722,1275,NA,US,US-NH,Lebanon,no,26NH,,26NH,,,
324433,26VT,heliport,Brattleboro Memorial Hospital Heliport,42.843897,-72.567033,416,NA,US,US-VT,Brattleboro,no,26VT,,26VT,,,
9158,27MA,seaplane_base,Wamsetto Seaplane Base,41.82059860229492,-71.11470032,,NA,US,US-MA,Berkley,no,27MA,,27MA,,,
512951,27ME,seaplane_base,Pleasant Pond Seaplane Base,44.133339,-69.889617,131,NA,US,US-ME,Richmond,no,27ME,,27ME,,,
45524,27NH,heliport,Phantom One Heliport,43.673972,-72.206472,1315,NA,US,US-NH,Hanover,no,27NH,,27NH,,,
9207,28M,small_airport,Cranland Airport,42.025101,-70.838097,71,NA,US,US-MA,Hanson,no,28M,,28M,,https://en.wikipedia.org/wiki/Cranland_Airport,
9208,28MA,small_airport,Cannizzaro Field,42.078238,-72.818792,250,NA,US,US-MA,Southwick,no,28MA,,28MA,,,
9215,28NH,heliport,A and K Heliport,42.93690109,-71.66950226,825,NA,US,US-NH,New Boston,no,28NH,,28NH,,,
356187,28VT,heliport,Mount Ascutney Hospital Heliport,43.486825,-72.403014,532,NA,US,US-VT,Windsor,no,28VT,,28VT,,,
9256,29MA,heliport,Laminated Heliport,42.201499938964844,-72.59809875,135,NA,US,US-MA,Holyoke,no,29MA,,29MA,,,
45453,29ME,seaplane_base,Teconnet Seaplane Base,44.448,-69.530333,194,NA,US,US-ME,China,no,29ME,,29ME,,,
9265,29NH,heliport,Sunny Hill Landing Heliport,42.88840103149414,-71.7378006,822,NA,US,US-NH,Lyndeborough,no,29NH,,29NH,,,
9273,29RI,heliport,Vaucluse Farm Heliport,41.542198181152344,-71.23609924,40,NA,US,US-RI,Portsmouth,no,29RI,,29RI,,,
45869,29VT,seaplane_base,Middle Hero Seaplane Base,44.756389,-73.266667,105,NA,US,US-VT,Grand Isle,no,29VT,,29VT,,,
9327,2B1,small_airport,Cape Cod Airport,41.685299,-70.402298,103,NA,US,US-MA,Marston Mills,no,2B1,,2B1,,https://en.wikipedia.org/wiki/Cape_Cod_Airfield,
9328,2B2,small_airport,Plum Island Airport,42.795898,-70.841202,11,NA,US,US-MA,Newburyport,no,2B2,,2B2,,https://en.wikipedia.org/wiki/Plum_Island_Airport,
9330,2B9,small_airport,Post Mills Airport,43.88420105,-72.25370026,693,NA,US,US-VT,Post Mills,no,2B9,,2B9,,https://en.wikipedia.org/wiki/Post_Mills_Airport,
9402,2G8,small_airport,Gorham Airport,44.39310073852539,-71.19670105,835,NA,US,US-NH,Gorham,no,2G8,,2G8,,https://en.wikipedia.org/wiki/Gorham_Airport,
9531,2MA2,heliport,Digital Heliport,42.326499938964844,-71.40950012,450,NA,US,US-MA,Hudson,no,2MA2,,2MA2,,,
9532,2MA3,heliport,Rider Heliport,42.66429901123047,-70.83979797,40,NA,US,US-MA,Ipswich,no,2MA3,,2MA3,,,
9533,2MA4,heliport,Compaq Littleton Heliport,42.54930114746094,-71.47260284,300,NA,US,US-MA,Littleton,no,2MA4,,2MA4,,,
9534,2MA5,heliport,Compaq Powdermill Road Heliport,42.42789840698242,-71.45760345,175,NA,US,US-MA,Maynard,no,2MA5,,2MA5,,,
9535,2MA6,seaplane_base,Flynns Noquochoke Seaplane Base,41.59360122680664,-71.06529999,,NA,US,US-MA,Westport,no,2MA6,,2MA6,,,
9536,2MA7,seaplane_base,Falls Pond Seaplane Base,41.95840072631836,-71.32640076,175,NA,US,US-MA,North Attleborough,no,2MA7,,2MA7,,,
9537,2MA8,heliport,Compaq Stow Heliport,42.43090057373047,-71.54170227,250,NA,US,US-MA,Stow,no,2MA8,,2MA8,,,
9538,2MA9,heliport,Digital Heliport,42.63930130004883,-71.22450256,130,NA,US,US-MA,Tewksbury,no,2MA9,,2MA9,,,
331719,2ME2,heliport,North Haven Heliport,44.129372,-68.874339,48,NA,US,US-ME,North Haven,no,2ME2,,2ME2,,,
301205,2me3,small_airport,Heartstone Farm Airport,45.04135,-68.990021,230,NA,US,US-ME,Charleston,no,2ME3,,2ME3,,,Charleston / Harte Field
9595,2N2,small_airport,Newfound Valley Airport,43.591116,-71.751691,510,NA,US,US-NH,Bristol,no,K2N2,,2N2,,https://de.wikipedia.org/wiki/Newfound_Valley_Airport,
506124,2NH1,heliport,Foote Heliport,42.860257,-71.487382,235,NA,US,US-NH,Merrimack,no,2NH1,,2NH1,,,
9623,2NH2,heliport,Westport Heliport,42.85490036010742,-71.47370148,205,NA,US,US-NH,Litchfield,no,2NH2,,2NH2,,,
9624,2NH3,heliport,Scott Heliport,43.11429977416992,-71.49819946,580,NA,US,US-NH,Bow,no,2NH3,,2NH3,,,
9625,2NH4,heliport,Spear Memorial Hospital Heliport,43.75749969482422,-71.69560242,977,NA,US,US-NH,Plymouth,no,2NH4,,2NH4,,,
9626,2NH5,small_airport,Pilgrim's Home Airfield,42.990299224853516,-72.40170288,600,NA,US,US-NH,Westmoreland,no,2NH5,,2NH5,,,
45527,2NH6,heliport,Speedway Northside Heliport,43.365773,-71.455665,560,NA,US,US-NH,Loudon,no,2NH6,,2NH6,,,
9627,2NH9,closed,Brookside Heliport,44.028099,-72.010803,700,NA,US,US-NH,Haverhill,no,,,,,,2NH9
9739,2RI7,heliport,Malbone Estate Heliport,41.504909,-71.310511,83,NA,US,US-RI,Newport,no,2RI7,,2RI7,,,
9843,2VT2,seaplane_base,Northern Lights Seaplane Base,44.872798919677734,-73.28170013,95,NA,US,US-VT,Alburg,no,2VT2,,2VT2,,,
9928,30MA,heliport,Clinton Hospital Heliport,42.42789840698242,-71.69280243,368,NA,US,US-MA,Clinton,no,30MA,,30MA,,,
505272,30ME,heliport,Togus VA LZ Heliport,44.275255,-69.704879,169,NA,US,US-ME,Augusta,no,30ME,,30ME,,,
45338,31CT,heliport,Quiet Corner Heliport,41.854767,-71.928483,268,NA,US,US-CT,Pomfret,no,31CT,,31CT,,,
9969,31MA,small_airport,Norm's Field,42.26242,-72.409308,460,NA,US,US-MA,Belchertown,no,31MA,,31MA,,,
324599,31NH,heliport,Johnson's Heliport,43.223588,-71.25072,562,NA,US,US-NH,Northwood,no,31NH,,31NH,,,
10009,32MA,heliport,Berkshire Medical Center Heliport,42.708035,-73.110328,855,NA,US,US-MA,North Adams,no,32MA,,32MA,,,North Adams Regional Hospital
346065,32NH,heliport,Lumberjack Heliport,43.838358,-71.885873,742,NA,US,US-NH,Wentworth,no,32NH,,32NH,,,
45337,33CT,small_airport,Irish Hills Farms Airport,41.609444,-73.239722,830,NA,US,US-CT,Bethlehem,no,33CT,,33CT,,,
10054,33MA,heliport,Seagate Heliport,42.55979919433594,-70.77230072,40,NA,US,US-MA,Manchester,no,33MA,,33MA,,,
506120,33NH,heliport,Bear Hill Heliport,43.144345,-71.853634,864,NA,US,US-NH,Henniker,no,33NH,,33NH,,,
344831,33VT,small_airport,Sky View Acres Airport,44.118333,-72.565833,1350,NA,US,US-VT,Williamstown,no,33VT,,33VT,,,
10099,34MA,heliport,Crowhurst Heliport,42.57630157470703,-70.73889923,70,NA,US,US-MA,Manchester-By-The Sea,no,34MA,,34MA,,,
10107,34NH,heliport,Stone Song Heliport,42.814701080322266,-71.66110229,360,NA,US,US-NH,Milford,no,34NH,,34NH,,,
10148,35MA,heliport,Idlewide Heliport,42.55799865722656,-70.81259918,25,NA,US,US-MA,Beverly,no,35MA,,35MA,,,
10149,35ME,small_airport,Matinicus Island Airport,43.871338,-68.893504,15,NA,US,US-ME,Matinicus Island,yes,35ME,,35ME,,,
45522,35NH,seaplane_base,Cobbetts Pond Seaplane Base,42.806914,-71.275853,177,NA,US,US-NH,Windham,no,35NH,,35NH,,,
322293,36MA,heliport,Beth Israel Deaconess Medical Center Heliport,42.338161,-71.109107,161,NA,US,US-MA,Boston,no,36MA,,36MA,,,
10198,36NH,heliport,Long Pond Landing Heliport,42.700801849365234,-71.37110138,185,NA,US,US-NH,Pelham,no,36NH,,36NH,,,
45870,36VT,seaplane_base,North Hero Passage Seaplane Base,44.854722,-73.285556,102,NA,US,US-VT,North Hero,no,36VT,,36VT,,,
45471,37MA,heliport,Hanson Heliport,42.122778,-72.423611,400,NA,US,US-MA,Wilbraham,no,37MA,,37MA,,,
333479,37NH,seaplane_base,Hooksett's Seaplane Landing,43.085833,-71.466944,175,NA,US,US-NH,Hooksett,no,37NH,,37NH,,,
10258,37VT,small_airport,Brisson Airport,43.86859893798828,-73.31809998,320,NA,US,US-VT,Shoreham,no,37VT,,37VT,,,
